"id_policy","id_person","product","benefit_amount","benefit_currency","start_date","n-year","h-payment","birthday","gender","int_rate","base_date","x","x_base","maturity_date","t","apv_ben_0","apv_ann_0","pure_premium","gross_premium","apv_ben_t","apv_ann_t","res_t","apv_ben_exp_t","apv_ann_exp_t","res_exp_t"
"P10619","ID0953","n-year term insurance",2e+06,"MXN",2022-10-29,10,NA,1990-10-08,"m",0.05,2025-12-31,32,35,2032-10-29,3,77651.04639047,7.76597225710761,9998.88279531283,13331.84,64345.8305221496,5.84269366576638,5925.43768139152,31527.3163792443,5.89390989752994,-27405.1814169698
"P10620","ID0551","h-payment years, whole life insurance",2e+06,"MXN",2020-07-14,NA,"up to 65 years of age",2003-02-07,"f",0.05,2025-12-31,17,22,NA,5,155382.651051477,18.1344123245071,8568.386351373,11424.52,191161.294932018,18.1344123245071,35778.5777148342,205037.87123238,17.9975523930024,50827.8232837017
"P10621","ID0795","n-year term insurance",1e+06,"MXN",2020-06-14,10,NA,1985-11-21,"m",0.05,2025-12-31,34,40,2030-06-14,5,43633.420819945,7.74534615859899,5633.5017088297,7511.34,28886.4057038322,4.380307156745,4209.92343477349,14860.4693390928,4.41299629582073,-10000.1673583947
"P10622","ID0308","n-year term insurance",1500000,"MXN",2020-08-24,20,NA,2004-07-19,"f",0.05,2025-12-31,16,21,2040-08-24,5,16777.7220960723,12.7143382954695,1319.59066261834,1759.45,15898.2753595403,10.5962240917025,1915.63050093089,20807.8796665507,10.5798154687437,6846.88742168989
"P10623","ID0969","n-year endowment insurance",1e+06,"MXN",2019-11-21,20,NA,1999-11-21,"m",0.05,2025-12-31,20,26,2039-11-21,6,391665.502590597,12.4954649956902,31344.6120433043,41792.82,515898.910157729,9.94393390126567,204210.130437109,509685.179726916,10.0706585881797,194024.26348398
"P10624","ID0840","n-year term insurance",2e+06,"MXN",2024-08-01,15,NA,1975-10-26,"m",0.05,2025-12-31,48,50,2039-08-01,1,280014.509216244,9.81446307016398,28530.8026750327,38041.07,276443.684177494,9.37584041820991,8943.43293402949,188278.261088823,9.65181311375415,-87095.7126266068
"P10625","ID0358","n-year term insurance",2500000,"MXN",2017-02-09,20,NA,1977-03-30,"m",0.05,2025-12-31,39,48,2037-02-09,8,287618.046977532,11.9428544853177,24082.8561824248,32110.47,268933.795072447,8.5639424587938,62689.6320188286,172435.809797827,8.77028292150044,-38777.6201839373
"P10626","ID0588","h-payment years, whole life insurance",5e+05,"MXN",2013-11-12,NA,"up to 65 years of age",1990-08-09,"f",0.05,2025-12-31,23,35,NA,12,49821.6029027012,17.4040949460862,2862.63681375199,3816.85,82188.5841169379,17.4040949460862,32366.9692707112,86378.7388417155,17.2565780581739,36979.4113707096
"P10627","ID0841","n-year term insurance",1500000,"MXN",2016-05-19,15,NA,1980-07-07,"m",0.05,2025-12-31,35,45,2031-05-19,9,104565.435228487,10.2472838148065,10204.2099270636,13605.61,69183.3470007118,5.08781966607887,17266.1794054623,39416.8476028166,5.14256188681349,-13058.9209718198
"P10628","ID0344","h-payment years, whole life insurance",1500000,"MXN",2024-10-28,NA,"up to 65 years of age",1999-10-31,"f",0.05,2025-12-31,24,26,NA,1,155841.748437166,17.2614879236111,9028.29171661373,12037.72,162502.650953379,17.2614879236111,6660.93214752025,173696.973706277,17.1101021104129,19222.0099238576
"P10629","ID0827","h-payment years, whole life insurance",5e+05,"MXN",2013-05-07,NA,"up to 65 years of age",1985-12-28,"f",0.05,2025-12-31,27,40,NA,12,58903.6565614776,16.7921551186662,3507.80802971503,4677.08,96780.9221336909,16.7921551186662,37877.2324868825,100547.686206906,16.6242612838102,42232.9362329439
"P10630","ID0288","h-payment years, whole life insurance",5e+05,"MXN",2024-04-14,NA,"up to 65 years of age",1991-06-17,"m",0.05,2025-12-31,32,34,NA,1,100788.942344348,15.1027149436985,6673.56450281155,8898.09,104258.106577389,15.1027149436985,3469.11896735814,79938.6422449769,15.6677804763157,-24621.3483388977
"P10631","ID0102","n-year endowment insurance",2500000,"MXN",2024-12-02,15,NA,1980-08-15,"m",0.05,2025-12-31,44,45,2039-12-02,1,1285926.47054274,9.97842009366439,128870.748923391,171827.67,1340609.53865159,9.52913333149421,112582.955549097,1310356.27990208,9.77596543509602,50520.2578672632
"P10632","ID0563","h-payment years, whole life insurance",1e+06,"MXN",2017-03-12,NA,"up to 65 years of age",2002-12-20,"f",0.05,2025-12-31,14,23,NA,8,68476.8279826952,18.4347918227029,3714.54305756599,4952.72,95580.6474660089,18.4347918227029,27103.8758489062,102518.93561619,18.3274654035297,34440.8322761626
"P10633","ID0365","n-year term insurance",5e+05,"MXN",2025-03-20,15,NA,1990-02-10,"m",0.05,2025-12-31,35,35,2040-03-20,0,34855.1450761623,10.2472838148065,3401.40330902119,4535.2,34855.1450761623,10.2472838148065,0.0339084793085931,18777.5468388075,10.4467916096406,-16756.1701422241
"P10634","ID0773","h-payment years, whole life insurance",2e+06,"MXN",2025-09-08,NA,"up to 65 years of age",1983-04-14,"m",0.05,2025-12-31,42,42,NA,0,558212.693305819,12.5818847038304,44366.3812255314,59155.17,558212.693305819,12.5818847038304,0.0468742060475051,450298.780216965,13.058133816369,-129043.314125578
"P10635","ID0174","n-year endowment insurance",1500000,"MXN",2010-09-29,10,NA,1977-08-28,"m",0.05,2025-12-31,33,48,2020-09-29,15,933659.426056714,7.75591287771207,120380.339590939,160507.12,0,0,0,0,0,0
"P10636","ID0467","n-year endowment insurance",2500000,"MXN",2023-09-06,20,NA,1985-06-17,"m",0.05,2025-12-31,38,40,2043-09-06,2,1041226.42337666,11.988453644975,86852.437704766,115803.25,1130951.57985213,11.2513770299499,153742.059569469,1091496.610316,11.5736974848886,86292.772865809
"P10637","ID0561","n-year endowment insurance",1500000,"MXN",2022-07-30,10,NA,1982-02-18,"m",0.05,2025-12-31,40,43,2032-07-30,3,940064.164822822,7.66906367701379,122578.740301824,163438.32,1077693.60408407,5.78423634585675,368669.200946742,1072509.84371484,5.85429244570239,354898.052129118
"P10638","ID0173","h-payment years, whole life insurance",1500000,"MXN",2011-04-15,NA,"up to 65 years of age",1983-02-26,"m",0.05,2025-12-31,28,42,NA,14,263876.98113678,15.8743184605118,16622.8856875454,22163.85,418659.519979364,15.8743184605118,154782.510071104,337724.085162724,16.4455049001207,64352.3073273194
"P10639","ID0440","n-year endowment insurance",5e+05,"MXN",2025-11-23,15,NA,1992-02-14,"m",0.05,2025-12-31,33,33,2040-11-23,0,249495.243711137,10.2921463481198,24241.3229730955,32321.76,249495.243711137,10.2921463481198,0.0305995341623202,245017.337728821,10.4748355541526,-8906.50288676942
"P10640","ID0302","n-year endowment insurance",2e+06,"MXN",2024-07-26,15,NA,1998-03-16,"m",0.05,2025-12-31,26,27,2039-07-26,1,986560.272375473,10.4085908386982,94783.2696725407,126377.69,1032909.69749209,9.932605306135,91464.9117887821,1020222.74256352,10.0619644692713,66516.8726970875
"P10641","ID0226","n-year endowment insurance",2e+06,"MXN",2010-10-23,20,NA,1985-07-12,"m",0.05,2025-12-31,25,40,2030-10-23,15,792558.511732942,12.4012461867028,63909.5861658452,85212.78,1573942.36282372,4.37638365391739,1294249.49970108,1570514.60448433,4.41096237070681,1288611.82992184
"P10642","ID0105","h-payment years, whole life insurance",2e+06,"MXN",2012-02-06,NA,"up to 65 years of age",1976-03-13,"m",0.05,2025-12-31,35,49,NA,13,445831.285084334,14.4412190362028,30872.1364842315,41162.85,669700.3168221,14.4412190362028,223869.017068831,556737.620190279,14.9991813011312,93680.832674327
"P10643","ID0346","h-payment years, whole life insurance",1e+06,"MXN",2017-08-09,NA,"up to 65 years of age",2002-03-25,"m",0.05,2025-12-31,15,23,NA,8,109636.124609976,17.7447089126413,6178.52482955477,8238.03,148107.18395986,17.7447089126413,38471.1006871555,106726.812493779,18.2169572129064,-5827.06752770091
"P10644","ID0602","n-year endowment insurance",5e+05,"MXN",2021-01-26,10,NA,2004-03-12,"f",0.05,2025-12-31,16,21,2031-01-26,4,307557.056236138,7.90488008405749,38907.2386887205,51876.32,373383.451080019,5.20097735273491,171027.776982598,373469.293121127,5.19749799865868,171248.991087794
"P10645","ID0771","n-year endowment insurance",2e+06,"MXN",2024-07-18,15,NA,1992-05-30,"f",0.05,2025-12-31,32,33,2039-07-18,1,973934.793197788,10.5373754128048,92426.6959317291,123235.59,1021332.4474675,10.0506499001351,92384.1197225582,1025936.78044007,10.0037331206913,101324.815441871
"P10646","ID0247","h-payment years, whole life insurance",5e+05,"MXN",2023-03-02,NA,"up to 65 years of age",1986-01-11,"m",0.05,2025-12-31,37,39,NA,2,119017.397996395,13.9585717054434,8526.47394790267,11368.63,126946.930368538,13.9585717054434,7929.55258279669,100547.686206906,14.4933704780579,-23029.6386065669
"P10647","ID0291","h-payment years, whole life insurance",2e+06,"MXN",2018-04-23,NA,"up to 65 years of age",1972-12-22,"m",0.05,2025-12-31,45,53,NA,7,612147.999725846,11.6182486589302,52688.4918455699,70251.32,752290.378989452,11.6182486589302,140142.400705896,636431.726677612,12.0414702309685,1984.8428279293
"P10648","ID0651","h-payment years, whole life insurance",5e+05,"MXN",2016-01-08,NA,"up to 65 years of age",1974-06-03,"m",0.05,2025-12-31,41,51,NA,9,135254.844557054,12.878590048406,10502.3021967995,14003.07,177534.837369572,12.878590048406,42279.9889077227,148948.7762634,13.3756584301532,8473.5652932568
"P10649","ID0343","n-year endowment insurance",1e+06,"MXN",2016-07-18,20,NA,1992-04-20,"m",0.05,2025-12-31,24,33,2036-07-18,9,395298.503820352,12.4212720204918,31824.3174425466,42432.42,594862.056092758,8.32246640914541,330005.263511196,589646.184968717,8.42864746982044,321410.252865198
"P10650","ID0662","h-payment years, whole life insurance",5e+05,"MXN",2025-12-15,NA,"up to 65 years of age",1964-09-02,"m",0.05,2025-12-31,61,61,NA,0,241373.366672894,3.49476559900688,69067.1118948539,92089.48,241373.366672894,3.49476559900688,0.00662207021377981,209912.62308899,3.53318622386715,-34114.3384853269
"P10651","ID0083","n-year endowment insurance",2500000,"MXN",2015-07-14,10,NA,1966-04-15,"m",0.05,2025-12-31,49,59,2025-07-14,10,1587648.32633726,7.49920496805273,211708.885555306,282278.51,0,0,0,0,0,0
"P10652","ID0334","n-year endowment insurance",5e+05,"MXN",2023-10-22,15,NA,1999-12-16,"m",0.05,2025-12-31,23,26,2038-10-22,2,245771.218450819,10.4440206141959,23532.2417993658,31376.32,269668.314513543,9.46238091925751,46997.2957501544,266996.597638856,9.57131009471639,41762.2313755674
"P10653","ID0983","h-payment years, whole life insurance",1500000,"MXN",2016-03-30,NA,"up to 65 years of age",1980-02-27,"m",0.05,2025-12-31,36,45,NA,9,345575.84560906,14.2043132800062,24328.9371894864,32438.58,459110.999794385,14.2043132800062,113535.185285476,376144.433287765,14.7526973160594,17227.0192106818
"P10654","ID0958","n-year endowment insurance",1e+06,"MXN",2021-08-01,15,NA,1985-08-29,"m",0.05,2025-12-31,35,40,2036-08-01,4,501189.977913316,10.2472838148065,48909.543930962,65212.73,599094.310477075,8.23631609030298,196259.817433388,592317.759298278,8.37429127262046,182734.962521212
"P10655","ID0774","h-payment years, whole life insurance",2e+06,"MXN",2015-02-03,NA,"up to 65 years of age",1985-05-19,"m",0.05,2025-12-31,29,40,NA,10,364002.412346101,15.6931655793604,23194.964107486,30926.62,507787.721474152,15.6931655793604,143785.295121682,402190.744827624,16.2576228151617,25095.7526467471
"P10656","ID0306","n-year term insurance",1e+06,"MXN",2025-01-30,15,NA,1994-07-11,"m",0.05,2025-12-31,30,31,2040-01-30,0,52517.9661755238,10.3506169335817,5073.89719014079,6765.2,52517.9661755238,10.3506169335817,-0.0290837763168383,27082.9870319922,10.5010089629361,-26198.082345049
"P10657","ID0928","n-year term insurance",1500000,"MXN",2017-08-11,20,NA,2000-09-03,"m",0.05,2025-12-31,16,25,2037-08-11,8,48211.3855606915,12.5666516193633,3836.45437312874,5115.27,45555.9862357135,8.95037439235564,11218.3000222247,19304.2560119074,9.04191390757892,-15384.6172036086
"P10658","ID0953","n-year endowment insurance",1e+06,"MXN",2022-06-14,10,NA,1990-10-08,"m",0.05,2025-12-31,31,35,2032-06-14,3,621475.870023091,7.77551525092899,79927.2909854867,106569.72,715295.858721238,5.84841398466599,247847.978128784,712878.003162271,5.89742642159353,241512.691309903
"P10659","ID0964","n-year term insurance",1e+06,"MXN",2017-06-26,20,NA,1999-09-15,"f",0.05,2025-12-31,17,26,2037-06-26,8,11783.2003465434,12.7102604343464,927.062069845727,1236.08,10386.2486557846,9.05108419748249,1995.35053966646,13622.7192515075,9.03771926503859,5244.21122966081
"P10660","ID0585","n-year term insurance",2500000,"MXN",2014-07-23,15,NA,1976-11-02,"m",0.05,2025-12-31,37,49,2029-07-23,11,194753.418830875,10.197641541504,19097.8882752681,25463.85,96425.5164717122,3.57013227472773,28243.531928843,58281.5100717778,3.59850685129117,-10442.3689421602
"P10661","ID0985","h-payment years, whole life insurance",5e+05,"MXN",2017-05-20,NA,"up to 65 years of age",1987-07-07,"f",0.05,2025-12-31,29,38,NA,8,64049.9669019173,16.4419370446201,3895.52439764843,5194.03,89218.3869024874,16.4419370446201,25168.4512015862,93507.4315958653,16.2576228151617,30175.4961228896
"P10662","ID0645","n-year endowment insurance",1500000,"MXN",2025-01-08,15,NA,1963-09-01,"m",0.05,2025-12-31,61,62,2040-01-08,0,849383.940468803,8.92024208352187,95219.8306409025,126959.77,849383.940468803,8.92024208352187,0.0280176100786775,818992.383579545,9.33347109919603,-69739.1244621361
"P10663","ID0159","h-payment years, whole life insurance",1500000,"MXN",2022-05-19,NA,"up to 65 years of age",1979-10-27,"f",0.05,2025-12-31,42,46,NA,3,327515.867626946,13.2313147818632,24753.0856174542,33004.11,368624.630215983,13.2313147818632,41108.8038370539,376144.433287765,13.058133816369,52915.369635143
"P10664","ID0202","n-year term insurance",1e+06,"MXN",2014-11-14,10,NA,1989-08-24,"m",0.05,2025-12-31,25,36,2024-11-14,11,26601.3350629586,7.8156054584576,3403.61795440584,4538.16,0,0,0,0,0,0
"P10665","ID0511","n-year term insurance",5e+05,"MXN",2017-02-03,20,NA,2006-09-22,"m",0.05,2025-12-31,10,19,2037-02-03,8,9516.51535705619,12.6807137874952,750.47158358236,1000.63,10853.3215403468,8.99676478406506,4101.49698093752,4519.23297006577,9.05273841034687,-2274.59825659327
"P10666","ID0839","n-year endowment insurance",2500000,"MXN",2024-09-19,10,NA,1970-01-22,"f",0.05,2025-12-31,54,55,2034-09-19,1,1575571.46705288,7.59764963885201,207376.167886961,276501.56,1647760.0099835,7.00450373738353,195192.852174217,1653357.61226701,6.95892200067227,210243.020438859
"P10667","ID0174","n-year term insurance",5e+05,"MXN",2013-05-26,10,NA,1977-08-28,"m",0.05,2025-12-31,35,48,2023-05-26,12,23112.5112369024,7.73422804521966,2988.34106025457,3984.45,0,0,0,0,0,0
"P10668","ID0948","h-payment years, whole life insurance",2500000,"MXN",2020-05-22,NA,"up to 65 years of age",1969-05-14,"m",0.05,2025-12-31,51,56,NA,5,913746.67589693,9.28736421654396,98386.0064698697,131181.34,1052504.31986266,9.28736421654396,138757.657616942,903232.961301396,9.57542334744793,-38854.6880377331
"P10669","ID0608","h-payment years, whole life insurance",2500000,"MXN",2014-08-06,NA,"up to 65 years of age",2007-06-09,"f",0.05,2025-12-31,7,18,NA,11,122959.036977054,19.0329267695193,6460.33258394972,8613.78,202461.673829905,19.0329267695193,79502.5908683424,219085.924834728,18.9669070579468,96553.351326527
"P10670","ID0402","n-year endowment insurance",1500000,"MXN",2012-05-11,15,NA,1996-05-16,"f",0.05,2025-12-31,15,29,2027-05-11,13,725044.830004687,10.6108262880488,68330.6662763219,91107.56,1360682.41165729,1.90758315795729,1230335.97639335,1360681.37206871,1.90759568094923,1230334.08110034
"P10671","ID0714","n-year endowment insurance",2e+06,"MXN",2020-07-14,10,NA,1987-03-04,"m",0.05,2025-12-31,33,38,2030-07-14,5,1244879.23474229,7.75591287771207,160507.119454585,214009.49,1573184.57601273,4.38402586133531,869517.221964343,1570195.05748526,4.41417256923391,861688.942249959
"P10672","ID0901","n-year endowment insurance",5e+05,"MXN",2023-05-18,20,NA,1969-12-17,"m",0.05,2025-12-31,53,56,2043-05-18,2,232458.033143625,10.999350177607,21133.7969416479,28178.4,248850.065856524,10.3261603364796,30619.0585374322,237953.064748154,10.7712830037572,10314.9240033511
"P10673","ID0612","h-payment years, whole life insurance",1e+06,"MXN",2021-03-22,NA,"up to 65 years of age",2004-04-23,"f",0.05,2025-12-31,16,21,NA,4,74516.8327663698,18.2385385018446,4085.68004277499,5447.57,87974.9440596914,18.2385385018446,13458.1576698211,94706.4024801742,18.100923612752,20751.8661463347
"P10674","ID0304","h-payment years, whole life insurance",1e+06,"MXN",2017-01-17,NA,"up to 65 years of age",1993-01-12,"m",0.05,2025-12-31,24,32,NA,8,153369.708504259,16.5338777358722,9276.08822046053,12368.12,201577.884688696,16.5338777358722,48208.1467617495,153911.546049907,17.1101021104129,-4803.30103547263
"P10675","ID0776","n-year term insurance",5e+05,"MXN",2014-01-10,10,NA,2000-11-11,"m",0.05,2025-12-31,13,25,2024-01-10,11,5602.61386641109,7.8870365921578,710.357280703104,947.14,0,0,0,0,0,0
"P10676","ID0720","h-payment years, whole life insurance",2e+06,"MXN",2018-05-06,NA,"up to 65 years of age",1970-07-01,"m",0.05,2025-12-31,47,55,NA,7,650107.157003609,10.9072631879497,59603.1420349188,79470.86,796216.535044032,10.9072631879497,146109.345699502,679004.435043093,11.2931677349642,5896.12102670199
"P10677","ID0227","n-year endowment insurance",1500000,"MXN",2017-06-16,10,NA,1972-10-29,"f",0.05,2025-12-31,44,53,2027-06-16,8,931157.721626666,7.78988883721492,119534.147544983,159378.86,1361389.23694388,1.89832401232641,1134474.69919747,1361639.56346654,1.89503044711526,1135118.71922165
"P10678","ID0140","n-year term insurance",5e+05,"MXN",2012-09-17,15,NA,1979-03-29,"f",0.05,2025-12-31,33,46,2027-09-17,13,11651.9546159486,10.5282598257134,1106.7312935696,1475.64,3573.76044726534,1.90278306942825,1467.89334083702,4752.17524633999,1.90041046969151,2648.93396721831
"P10679","ID0833","n-year endowment insurance",1e+06,"MXN",2011-06-22,10,NA,1978-11-12,"f",0.05,2025-12-31,32,47,2021-06-22,14,616637.133225251,7.87392703190715,78313.7982770834,104418.4,0,0,0,0,0,0
"P10680","ID0125","n-year endowment insurance",1500000,"MXN",2013-04-15,20,NA,1994-11-11,"m",0.05,2025-12-31,18,31,2033-04-15,12,584884.737891217,12.5310571160959,46674.8122263319,62233.08,1022303.08396154,6.54165470301901,716972.593612523,1018894.97160945,6.58774879398999,711413.048322241
"P10681","ID0171","h-payment years, whole life insurance",2500000,"MXN",2025-03-03,NA,"up to 65 years of age",1975-12-01,"m",0.05,2025-12-31,49,50,NA,0,862136.447865878,10.133221911787,85080.1902268653,113440.25,862136.447865878,10.133221911787,0.0276319317054003,719664.160728396,10.4708442215531,-171197.228924632
"P10682","ID0360","n-year endowment insurance",2e+06,"MXN",2023-04-21,15,NA,1978-01-11,"m",0.05,2025-12-31,45,47,2038-04-21,2,1032470.96202697,9.94037587596336,103866.390457485,138488.52,1121575.38930523,9.0252253599863,184157.812227005,1098507.66641479,9.26040234685816,136663.104699103
"P10683","ID0537","n-year term insurance",5e+05,"MXN",2022-03-03,15,NA,1982-08-14,"m",0.05,2025-12-31,39,43,2037-03-03,3,43466.6805433454,10.1426846056468,4285.52027725933,5714.03,41082.4188422154,8.69375800525803,3825.12330112698,24371.7881533939,8.86720539103999,-13628.8200620293
